V1,V2,V3,V4,V5,Amount,Class
0.543360192379935,-0.19365945927971812,0.9681846605328611,-0.21345677935043825,0.28580328679473294,55.27158315429026,0.0
0.9826909839455139,0.8080577982811451,0.885231482988991,1.3522026788671444,1.2725701629285695,39.268121396399344,0.0
-1.8408742313316453,-0.22346598237185214,1.9541574337502863,-1.4359095238685275,-0.9928660010855455,275.3452723473973,0.0
-0.5736620068802363,0.5796331732135757,1.80930634973311,0.5964411375817527,-0.4536363875916828,405.98387119540087,0.0
-1.1246420918378692,0.5366527525272862,-0.92951086019241,1.190548594343596,-0.5460417988167212,108.89040088378427,0.0
0.9356783931474612,0.840620026504553,0.17183933979353122,0.7828737349485725,-2.0173387981224113,351.3147882189579,0.0
-0.9896048202585809,0.29875290836568624,-0.6047446645382127,-0.9733788380270346,1.0215153927818639,115.48965526403182,0.0
-0.9075636620415979,-0.0033744574109520514,1.4436320034688142,-0.06418416128881928,0.544220352340347,158.45650690927215,0.0
0.6329318177555108,0.42719436187168486,-0.1590452104000513,0.4809080927488954,-0.2795074632965335,63.14173629228448,0.0
-0.7832532923362371,0.30263546523903323,-0.22859991534001858,-1.2931415437586478,0.5954908976392573,192.77625074583466,0.0
-0.4397310582741749,-0.060660813814620775,-0.5574230531083212,-0.32669621318636405,-0.9748065759228419,461.6118734926143,0.0
0.08704706823817122,-1.2946814757209058,-0.47622087354465903,1.1590740649558977,0.5169465157483709,270.2763376944621,0.0
0.8231705839619146,-0.4473218956587512,-0.7341737987784958,-0.7798529462216388,-0.2775442563155516,189.6827991020933,0.0
-0.6526239793023909,0.645215585950057,1.52100622715938,-2.390304367469438,1.1223742187031596,451.9765325949446,0.0
0.24380071377119883,1.100959634998571,0.09806753953894455,0.5859042011646491,0.6709112482768751,468.8523076896838,0.0
-0.8169356709872361,-0.014452270878279104,-0.1873290184063747,0.996118214911129,-0.14152575336694828,250.72073684895534,0.0
0.11351734525124804,1.091310120594269,0.4367385517335095,0.6032475005713938,-1.8418977729578574,120.0757980110071,0.0
1.044160877069072,0.7796605322693398,0.681359510442948,-1.1071568168024517,-0.1416485860101269,349.6564605776519,0.0
0.12200981464536144,0.6778753195309076,0.4632885301181062,-0.8281962729652346,0.5179947763914519,197.40364143912802,0.0
-0.13014305436768459,0.4746982328799528,-1.503080301759818,-0.2880388739220764,0.3639706308527381,290.7944189248777,0.0
-0.6039851867158206,-2.8722622132816493,-1.1308884353259157,-2.2168188393540644,-0.06953228624226938,202.5005492937742,0.0
0.27669079933001905,1.0225704320096403,-1.2601647651725802,0.4322629506341555,-0.1108125602790875,453.32664847599943,0.0
0.49799829124544975,0.5792914996010884,0.6170059495766975,-0.24268127681203333,-1.1536922813398585,432.49748810388814,0.0
0.048084946661381994,0.6308116845547775,1.2446795807367868,-0.048088507330772585,-0.5779207768327106,213.15914699535065,0.0
0.570890510693167,0.12522450264790727,-1.5981243518837476,0.9784221120280351,-1.5428032182428997,301.896378643059,0.0
0.6339190223180112,-0.12982069973342616,0.2658782296520485,-0.6769951384585313,-0.4958781720101493,116.45091932474084,0.0
-0.42064532276535904,-0.03722223650984159,0.6012067489291149,1.7025146581296056,0.27926783821652595,265.0261696061904,0.0
1.5033983017671506,1.1241127199860135,0.35250496835687956,-0.09294420661358828,-0.7397711639729673,95.74480745405972,0.0
0.028744822934817487,-0.4363858905265686,-0.6068651778571754,-1.0973683189710666,-0.6870140996994973,390.04201186748236,0.0
-0.6919080698812444,0.4676931717654332,0.21471318317052634,0.5483196275544987,-1.1534924259847839,55.0088605637718,0.0
-1.4480843414973241,-0.6134026635409398,-1.0917008761393143,-0.05390484900573916,-0.6300249795338944,403.9157259133112,0.0
-1.2308643164339552,0.3287624103034804,-0.19102776260016902,-1.869816339532164,0.07227896538428889,252.5577778720032,0.0
0.4714683571359957,-1.563190808696657,0.6197114459661363,0.604120889588518,-0.9845340504819681,99.78580794796937,0.0
-1.382799730964336,1.262584103427182,0.6929186230316111,-0.218653277435036,0.6620518347584732,27.37249112979756,0.0
0.024510174258942714,-0.015309849172995557,1.0599363840466218,0.7060789138151315,0.6813623265753054,44.38663347811633,0.0
0.058208718445999896,0.5500520990245519,2.0236062192296393,-0.09662367001488972,-0.6498268854974364,264.0888607115086,0.0
-0.3748208075495975,1.5213160519224513,-1.232523314768509,-2.0864776583710847,-0.034550623953963515,181.09080139707578,0.0
0.18186625505849516,0.46642998243352635,-0.8953463223630241,-1.8400777445057528,0.370211889941741,266.18011743065745,0.0
-0.3933388123273607,0.0064222698109378164,-2.120700152635066,0.15776143929376948,-0.8261119917145421,204.78046363125463,0.0
0.9755451271223592,1.3800913541474515,-1.7690759048891183,0.03444101170584135,-0.08809124402907328,143.13993105597044,0.0
0.6241198170521551,-0.6095122021592831,0.5345056484805503,-1.1533505105959594,1.5091310134045506,468.28510903541957,0.0
0.29612027706457605,1.0302834540318422,0.6157711497711416,1.7549330716472415,1.4621959387176369,370.6543541753811,0.0
0.8254163489880298,-0.17495975669540864,0.08531814256502405,-2.1523835446091804,-1.3585740152574743,192.0095369824791,0.0
-0.4461834332147797,0.5556044660034485,-0.9489165208248372,-0.41222074502447015,-0.4597646158304763,160.33137736821612,0.0
0.6296288419236122,-2.152890592952483,0.4625912928539512,0.6464895377257707,-0.8877695115385407,284.46070292235817,0.0
-0.6002168771587947,-0.9039076414647897,-0.42076179368105326,-0.7331561971099966,-0.34730228895784293,26.46796778440913,0.0
1.1950466289248425,-1.801057734152739,-1.5171736966716791,-0.39305275706140097,0.6324542166423008,466.99370925630865,0.0
-0.9221653241776254,-2.9213504834946074,0.3891591956679287,1.3119837385739466,1.719040612841821,102.9436553832997,0.0
-0.05554769889661878,-0.27681329988892067,-1.326472128311083,2.046862195719558,0.9427885141400756,145.59822749831207,0.0
-0.998354040738791,1.41093237974627,0.3687331473175197,-1.9685042134380537,-1.9493717553224232,32.91492168157689,0.0
0.0184183791895517,-0.021367294348436157,-1.5859833122379583,0.33085130461557777,0.1680153405325285,113.37930870025798,0.0
1.188393273448084,-0.4108142879545848,0.1941076309533577,-1.433151814524712,-0.6536791406374189,290.4842933157962,0.0
-0.05952535606180008,0.8335289616089246,0.5844129804724842,-2.025807873111377,0.8447743757816999,402.4834169408427,0.0
-1.4785862457798415,-1.5625458568865427,0.32782117284308526,-1.1115802495135512,-0.2188662517356257,454.7933475268887,0.0
-1.4247481862134568,-0.6891878180895679,-0.3079615296390403,-0.21220896990115168,-1.123494033239598,388.95470337426843,0.0
-0.6017066122293969,0.5228354880354996,-1.6075598643689741,-1.907807557877391,-1.6891830379672617,180.88415596128294,0.0
0.725766623898692,1.6246784584695606,0.21128369227947272,-0.9181269834165748,1.8205439079418155,1.8281556723246384,0.0
-0.46341769281246226,1.3993554365860021,0.8004095252276823,0.26402008133367,-0.39719531614598763,71.39281833394234,0.0
-1.867265192591748,-0.6929051977959073,-0.19090379172729868,0.7123221595801621,-0.5092133625991345,40.0317012644828,0.0
-0.5172884501003722,-0.4830610516834395,0.18383451632250436,0.5861658003927833,0.2790838583451852,4.582775091908243,0.0
0.8995998754332507,-1.8362053731032966,0.6793732829565033,-0.8783230771797389,-0.8360621521000247,460.0190820545263,0.0
1.030999522495951,-0.17262729994081963,1.0602099074988798,-1.8697416996954206,-0.07906734186455629,121.56226521133433,0.0
0.5298041779152828,0.32316771418478146,0.3674816654743044,1.7120402840178925,-1.58358838978758,487.6222676419793,0.0
3.852731490654721,1.3641404299738442,0.5885532697707198,0.5156280884439565,-0.7119732272589228,357.3480445033111,0.0
0.41343490322370086,-2.3629324355418384,1.0964692338108837,-1.270061088712032,0.7918593103880676,471.59792484672533,0.0
-1.0810633275998973,-0.9037018607301281,0.26044226333355597,0.3733485597113982,0.04556388114189831,30.34153447534116,0.0
-0.03275327021599839,0.19438430157733602,-0.8476339286190848,-0.23596998721097162,-0.8873294588557712,336.5040831443385,0.0
0.28586539072490497,1.3924653000643288,-0.5888668267386961,1.2376537575119981,0.08450514569286258,376.90685648918446,0.0
0.36139560550841393,0.7716987106483447,0.8250982646676347,0.6102161695892225,0.8622235118869771,3.678914812707268,0.0
1.4415686206579004,-0.14760258629866868,-0.3135296861723979,-1.7476365098282616,0.41299891213779755,482.8852219421436,0.0
0.17457781283183896,-1.9982006845321076,-0.14778031881747153,0.5530400858523584,0.29724427338012405,371.31799484084524,0.0
-0.8612842013282637,-0.39963618561460235,-1.3810446031537749,1.0235306441853447,0.2965769385303051,82.36544804053086,0.0
0.07156623721939247,0.20056919723094285,0.03823799496002834,0.23278674294016363,1.3931812579349059,251.53630013580454,0.0
-1.2795769667357015,-0.3493167961181975,-0.5057467042619367,-1.3158158164275071,-1.4452052644122255,408.39668478717374,0.0
-0.5893647569442115,0.7081086766885905,-0.6757080791616118,-0.9046143749937661,0.20953423026279433,39.25493422680493,0.0
-0.6226995198205938,-0.3091164642025014,-0.08152267310164589,1.4363354057059785,-0.05751775300546313,210.12480090377096,0.0
-0.26888869055483056,-0.07964139124571515,0.19729226563120644,-1.9782252493748103,1.44194500580189,213.55622320966705,0.0
0.19686123586912352,-1.0227925651984056,-1.2392583948534726,-0.4711246518178786,0.36064789143579495,14.649721551709183,0.0
-0.8560838259088672,-0.810252437014381,-0.2346205699574138,-1.2992163634458243,-0.2310694774576803,478.9896766244453,0.0
-0.5915713888358299,-0.29027454418865134,-0.2515388860444957,0.13429649724779288,-1.9955317804517385,24.57419517258852,0.0
1.2715550949941588,0.5467335682013793,0.5532512199847837,-0.43112556957509907,-2.832325924984141,477.99002941303615,0.0
-0.07201012158033385,-0.025554070991445278,0.00020706491819709385,-0.34254920085776497,-0.7811563781311142,136.83319246072884,0.0
0.46210347426327075,-1.4137144969049802,0.3636318826249679,0.7719201548366751,-1.1794596645077804,356.5071459308704,0.0
1.0035328978920242,1.1727290192593647,-0.009300321138614417,0.1704637709965709,-0.2598001407675125,490.00273159840845,0.0
0.3241663524884421,1.085895565831578,0.6504500925361392,-0.6277339060845056,-0.0681234251679531,460.37822552736685,0.0
0.37114587337130883,-1.169916835710288,2.0565435648295414,1.2795186697601588,0.6577631761503737,338.0465170822884,0.0
0.5793467597567757,-0.3838747413307828,0.5704211733607956,0.6264346724539442,0.452067838259671,1916.0619174213912,1.0
-0.037634702424848364,0.40981865692851255,0.33385996656853467,0.6030946849488336,0.8227827808340025,464.2538759718893,0.0
1.0536417966078395,1.1618783026081905,-0.8798143535020543,-1.7863754653546866,0.3569727592669261,293.38395392229563,0.0
0.7916626939629359,-0.30522470435466764,-0.18319661872038787,-0.9455068799427312,0.18568858041873892,268.4295732513092,0.0
-2.123895724309807,-1.3719011429313563,-1.5223591862178911,0.4283166923752375,1.9483426447898131,173.3593806179556,0.0
0.9551423205012383,1.173473857485325,-1.0196643386921156,-0.07722104522304557,-0.0610756713523761,111.80127416183555,0.0
-0.6626237589458467,-0.7168223206028049,-0.33130838318332273,0.4961991873633163,-0.8451539584261589,109.69469459812315,0.0
-0.48536354782910346,-1.4026052717996935,-0.6414869090443096,0.8929538701087693,1.813407698515423,110.8897459667732,0.0
0.4591800792284367,-0.03703679704841202,0.4547409121411344,2.042076040143744,-1.0861262991814098,248.78304169436294,0.0
1.6286155455712918,2.056207129940322,0.5514762752395233,0.6820694900626313,-0.9006713825124801,44.66995114593342,0.0
1.1492733262856758,0.5112025995249807,-2.529560077694303,0.7931756882186773,-0.0809173376626882,466.3240502712393,0.0
-0.5297602037670388,1.5007597906343109,1.42274813609994,-1.2021495260760888,-0.10434279298689192,251.85971729497814,0.0
-1.1962066240806708,0.2606737658239071,0.152354872033722,-0.9822940342546795,0.7835896647986067,412.2585348999646,0.0
1.5795721457307124,-2.151815401329305,-0.08059974929676088,-0.1643352058853912,0.7309589763762161,14.095670223611078,0.0
0.11422764866203965,0.6725737012027313,1.0817667276728287,2.4851899166788916,0.6927690318488605,333.51842856267695,0.0
1.475356216949552,0.0030460201534144695,-0.07159925185806683,-0.9040682897360003,-1.745707432859652,69.19879298406228,0.0
-1.0212328171307132,-2.5302875227463297,-0.1755639454992155,1.3254321090950785,-1.6885051880685,282.87365327557296,0.0
1.2669111491866227,0.03408346825922607,0.014273067836434106,-0.8468509661253646,1.8566474365619547,334.6577081817508,0.0
-1.6548566718657693,1.0800480657146485,0.6683404887180808,-0.7908993816675531,0.15808922532318442,86.37865914054366,0.0
-0.24574306408594432,-0.33477533210654087,0.4097627959594974,0.6928557558178116,-1.092141593428733,307.7763115965896,0.0
0.3376026620752022,-0.6022120603617805,-0.4173668136050844,-0.581782033392054,-0.17791787580439816,452.05683023975257,0.0
0.44770856001731496,-0.05139372358848624,-0.39247110606087293,0.1722543864110375,1.292745289518207,217.02443423909034,0.0
-0.2453881160028705,0.9817654869915943,-0.10325476014904739,0.47347189903522846,-0.7352010347632466,31.80071818889868,0.0
0.1866091231563581,-1.1267674689098053,1.7246966497611085,-0.16212397547985843,0.43221669075925395,383.078550791389,0.0
0.25972250172148187,-1.024186824329205,-1.3510743662080213,-0.18315047105329468,0.8811467208133691,166.85210378781494,0.0
-0.36283856043965906,0.8968393158655319,-1.0040545968420103,-0.24066517453021302,-0.9784995458666064,306.70092326108556,0.0
-1.1583646891925428,-0.38851845308888583,-0.25885440036983165,-0.6113852473886282,1.040061819902576,39.62480306496441,0.0
0.26705026586925884,0.2671266510114834,0.5731278132412001,0.31635832153614474,-0.024232833869692147,417.78585254532436,0.0
0.9154021177020741,-1.556581898659751,-2.438817158276429,-0.5555467794868666,0.7007006121205837,178.38524517462562,0.0
-0.26940683444455776,-0.3649527295428853,-1.1225448062444139,0.19548173155329082,0.3243402100148682,354.4500031257912,0.0
-0.2234627853258509,-0.7539645888666763,1.5805406865683735,-1.0385438208439723,-1.5189108250900678,405.73296957584085,0.0
-1.5839028234857233,-0.194908280352681,1.1356201471829441,-0.27999330187447974,0.9826831427699412,360.18660636610144,0.0
-0.6518361078021592,-0.372206776071053,-0.12545426000290022,-0.501784192811532,0.8567024802425557,238.57318799452466,0.0
0.35701548596504734,-0.7859894605079495,-1.0872459388628026,0.6654168236917787,0.23384802578959837,38.93949454564538,0.0
1.066674689589154,-1.234348871879922,-2.0870270186020687,-0.0070449854805546995,0.53102609489421,189.17379084132347,0.0
1.3686315575323487,0.9278401280812372,1.340461051790348,-1.385987942398998,-0.40436199269002276,408.9817471745768,0.0
0.39913611435207086,1.1096998419562232,-0.1344967844017327,1.2292147842970504,-1.0551076754804494,41.68952688437977,0.0
-0.926930471578083,0.33088023221445706,0.10589445311523424,-0.41790954576589057,-2.391956204313024,94.24992639778057,0.0
0.18645431476942764,-0.14700200162848862,-0.06613261462582246,0.8301918118626102,-1.5656480316055963,363.58140487006926,0.0
-0.42098448082026296,1.2269332238843076,0.054934110999848726,-1.0513099116393445,-0.8978300664256293,484.01108602286934,0.0
2.270692857804396,-1.356581804623405,0.2553837556743171,2.5115565515844236,-0.5976676832548571,38.856209195862746,0.0
0.6696725488300385,0.28257995048829965,0.5142547560178349,-0.14702542343084998,0.8468821038849139,44.8261156178395,0.0
0.334456789987025,-0.2500465145989528,-0.8372624310497003,0.37976763604089603,0.7979945496122363,109.52958652994165,0.0
0.9382838059759977,-1.8751724696457446,0.8745170741325226,1.0018248536819372,-1.2699985973938759,167.80462212045066,0.0
0.3773004930448522,0.08614388304637476,1.7586204841951334,0.9040175547613144,0.655403829850237,132.79379915367994,0.0
-0.5309969550018176,-0.2081168572725397,-0.36650702036805183,-1.1840305582225594,-0.4194347526585506,472.56122437244346,0.0
-1.2477831819648495,-1.2096410186912054,0.10435593752321293,0.18947982122108065,0.5199021395287525,43.0580552531869,0.0
-0.19044618592921678,-1.465673857342095,-1.3559703448599638,-1.404816943927507,-0.8360916702196265,902.750114296243,1.0
-0.9043166251044086,1.8540925663341883,-1.3224579567435701,-0.35667313417987123,0.0013256887344072295,158.2343920307493,0.0
0.9312801191161986,0.8836599374866724,2.7596600389110777,-0.38852077518300926,-0.5791241096357465,372.3753658149611,0.0
0.7910319470430469,-0.19068240076334658,0.3764095260975166,-1.8179792253871547,0.6336610247740587,342.1045375942433,0.0
0.7589692204932674,0.04059169120388238,-0.6619821777966091,1.3305749040390402,0.49150564724678364,65.31719077867987,0.0
0.11092258970986608,0.1979107834626478,0.21329370737293857,0.07748051851886253,-2.0820987031889873,221.56367266145728,0.0
-0.03582603910995154,1.1487657003721035,-0.6581164890752567,-0.5865312695639355,-1.1511537365528692,18.76432876590156,0.0
-1.4785219903674274,-0.483186462299374,-3.0195121558208253,-0.5835993263460049,-1.3668583632808264,40.736948856470946,0.0
-0.6533292325737119,-0.5535882417079946,-0.6004235657387051,-0.5244481362626519,-2.854626662904391,417.6220300794328,0.0
-1.7101683926566256,-0.12038116395359824,1.090980425185967,0.8394685045184047,-0.5764195763348439,93.38626411556467,0.0
0.6621306745210467,0.609138120907177,0.40429475496169764,0.29815846599052565,0.8920675997317206,161.76230686851895,0.0
1.1692955904456728,-0.5924642591528942,-0.5846177306571996,-0.21560957856802238,0.1488768039176911,374.86287339177164,0.0
-0.0952955323869521,-0.10730214400422888,0.5082686396745896,-0.06407776414871663,-0.6080061429373236,406.36645215233966,0.0
-0.18687164416135904,1.9011906857530074,0.5950294658355647,-0.15032046027187207,0.015182942540433121,45.46772495652057,0.0
-1.2002964070557762,-0.8036745679697308,-0.649373038321426,0.7356219972457467,0.11053531747394013,33.32991491165305,0.0
2.2988981236192503,1.6122206282554243,0.34980002456790754,0.25719897035592737,-1.690671627606452,479.512087986483,0.0
0.5951570254369136,0.8177662992002871,-0.9980606273144129,-2.4878086565350794,-1.5118834195632136,298.19679984623076,0.0
-1.5031429531181062,1.0299608175811612,1.4104591452035038,0.3958197810959231,1.311693449272661,282.9443025508795,0.0
-1.1913034972026486,1.5945050632249722,-1.2391070756539009,0.07268052432934134,-0.4547947173776929,63.06882900807603,0.0
-2.4238793266289567,-0.1512732836535117,-0.23655528721894603,0.4281862478105761,1.229990368438683,21.940544184371802,0.0
-1.7587394864231143,0.5078357562896237,-1.1482632887526183,-0.40439742318396127,0.5852994365163381,451.6368111194571,0.0
